CustomerID,Probability
53667,6.499748e-05
54535,6.3568186e-05
52073,6.190439e-05
51544,6.052926e-05
52304,5.9843795e-05
52698,5.9632224e-05
52903,5.8807113e-05
53934,5.8725287e-05
55156,5.7830217e-05
50183,5.7674526e-05
51072,5.7438294e-05
52523,5.6998775e-05
51317,5.6899884e-05
52369,5.6782857e-05
51428,5.5334578e-05
54918,5.3416752e-05
52345,5.263104e-05
50180,5.240012e-05
52351,5.226144e-05
51467,5.2028812e-05
54950,5.19074e-05
52413,5.1724324e-05
51052,5.1724324e-05
50989,5.1117164e-05
53788,5.0593597e-05
51059,4.9902155e-05
54519,4.840866e-05
53589,4.829675e-05
54680,4.8291135e-05
54498,4.799844e-05
53608,4.7398393e-05
50587,4.7190788e-05
50926,4.59339e-05
50209,4.5775036e-05
54338,4.508224e-05
54915,4.487567e-05
51677,4.4326825e-05
52992,4.2849915e-05
52370,4.267741e-05
53746,4.1868636e-05
51796,4.01383e-05
53158,3.9832907e-05
53069,3.919717e-05
53220,3.8469203e-05
52227,3.8258397e-05
51436,3.807383e-05
55202,3.55312e-05
50675,3.266748e-05
53086,3.198565e-05
52663,3.1209707e-05
52144,3.1114076e-05
51184,3.1021464e-05
53171,2.7934677e-05
54003,2.7882457e-05
51246,2.4226798e-05
50566,2.4215502e-05
52756,2.4101782e-05
50372,2.4016661e-05
55142,2.2846336e-05
50964,2.2508773e-05
52187,2.2242111e-05
50464,2.1377218e-05
53482,2.0915011e-05
50696,1.982393e-05
52555,1.9493084e-05
54117,1.9217854e-05
51783,1.710604e-05
52081,1.7072989e-05
54748,1.6790294e-05
51302,1.638197e-05
50833,1.631549e-05
53907,1.5825093e-05
52057,1.4679057e-05
54239,1.4160459e-05
51183,1.3681576e-05
53826,1.3405713e-05
50701,1.2530139e-05
50147,1.0305176e-05
54113,1.0127876e-05
53235,9.31759e-06
51213,8.566444e-06
52117,7.2745493e-06
54353,7.169839e-06
51619,7.031217e-06
51316,6.3943785e-06
51039,5.5346964e-06
51419,5.0071553e-06
53320,4.9682376e-06
52400,3.6548493e-06
51748,2.1678225e-06
